Date,Time,Currency,Impact,Event,Previous,Forecast,Actual
Apr25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,14::59,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr25.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,04::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr26.2023,18::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,10::13,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr27.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,05::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,06::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Apr28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Apr30.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Apr30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,08::30,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,08::45,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,08::50,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,24::20,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,15::53,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,22::00,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,05::55,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,13::15,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,19::30,N/A,N/A,N/A,N/A,N/A,N/A
May03.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,02::45,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,08::45,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,08::50,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,10::05,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,24::30,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,13::15,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,13::45,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May04.2023,17::50,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,02::45,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,06::45,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,18::00,N/A,N/A,N/A,N/A,N/A,N/A
May05.2023,20::00,N/A,N/A,N/A,N/A,N/A,N/A
May06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
May08.2023,21::00,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,03::58,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,03::59,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,04::35,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,07::02,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,10::30,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May09.2023,17::05,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,10::03,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,10::35,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,17::00,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,18::01,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,18::53,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May10.2023,23::55,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,02::03,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,04::35,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,24::00,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,24::30,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,13::00,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,15::15,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,18::04,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,23::30,N/A,N/A,N/A,N/A,N/A,N/A
May11.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,04::00,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,24::15,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,24::30,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May13.2023,12::45,N/A,N/A,N/A,N/A,N/A,N/A
May14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May14.2023,23::30,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,06::59,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,13::10,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,13::13,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,13::32,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,14::15,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,17::00,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,21::00,N/A,N/A,N/A,N/A,N/A,N/A
May15.2023,22::00,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,03::00,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,13::32,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,14::15,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,15::13,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,17::15,N/A,N/A,N/A,N/A,N/A,N/A
May16.2023,19::30,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,12::00,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,08::52,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,10::34,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,10::50,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,03::00,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,08::45,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,10::15,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,13::45,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,14::05,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
May18.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,04::00,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,10::45,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,13::45,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
May19.2023,20::00,N/A,N/A,N/A,N/A,N/A,N/A
May20.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May20.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May22.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
May22.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May22.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,12::00,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,08::30,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,10::15,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
